x y z p
2.05 2.65 0 38.2017
2.05 2.75 0 40.1833
2.05 2.85 0 41.1731
2.05 2.95 0 40.4669
2.05 3.05 0 34.4534
2.15 0.05 0 -11.8774
2.15 0.15 0 -12.7909
2.15 0.25 0 -12.7584
2.15 0.35 0 -12.5294
2.15 0.45 0 -12.1394
2.15 0.55 0 -11.5755
2.15 0.65 0 -10.8257
2.15 0.75 0 -9.88059
2.15 0.85 0 -8.73212
2.15 0.95 0 -7.37257
2.15 1.05 0 -5.7939
2.15 1.15 0 -3.98742
2.15 1.25 0 -1.94381
2.15 1.35 0 0.346692
2.15 1.45 0 2.89395
2.15 1.55 0 5.70748
2.15 1.65 0 8.79586
2.15 1.75 0 12.1656
2.15 1.85 0 15.8189
2.15 1.95 0 19.7497
2.15 2.05 0 23.9373
2.15 2.15 0 28.3388
2.15 2.25 0 32.8792
2.15 2.35 0 37.4429
2.15 2.45 0 41.8672
2.15 2.55 0 45.9417
2.15 2.65 0 49.4146
2.15 2.75 0 51.9998
2.15 2.85 0 53.3299
2.15 2.95 0 52.4927
2.15 3.05 0 44.7825
2.25 0.05 0 -9.78153
2.25 0.15 0 -10.8922
2.25 0.25 0 -11.1592
2.25 0.35 0 -11.1687
2.25 0.45 0 -10.9485
2.25 0.55 0 -10.4897
2.25 0.65 0 -9.78467
2.25 0.75 0 -8.82795
2.25 0.85 0 -7.61546
2.25 0.95 0 -6.14323
2.25 1.05 0 -4.40648
2.25 1.15 0 -2.39878
2.25 1.25 0 -0.111322
2.25 1.35 0 2.46755
2.25 1.45 0 5.35262
2.25 1.55 0 8.56155
2.25 1.65 0 12.1138
2.25 1.75 0 16.0283
2.25 1.85 0 20.3196
2.25 1.95 0 24.9914
2.25 2.05 0 30.0279
2.25 2.15 0 35.3835
2.25 2.25 0 40.9704
2.25 2.35 0 46.6475
2.25 2.45 0 52.2112
2.25 2.55 0 57.3933
2.25 2.65 0 61.8663
2.25 2.75 0 65.2522
2.25 2.85 0 67.0651
2.25 2.95 0 66.1338
2.25 3.05 0 56.5056
2.35 0.05 0 -7.82087
2.35 0.15 0 -9.15175
2.35 0.25 0 -9.73096
2.35 0.35 0 -9.99056
2.35 0.45 0 -9.95218
2.35 0.55 0 -9.61066
2.35 0.65 0 -8.9622
2.35 0.75 0 -8.00507
2.35 0.85 0 -6.73856
2.35 0.95 0 -5.16179
2.35 1.05 0 -3.27247
2.35 1.15 0 -1.0655
2.35 1.25 0 1.46846
2.35 1.35 0 4.34419
2.35 1.45 0 7.58274
2.35 1.55 0 11.2113
2.35 1.65 0 15.2618
2.35 1.75 0 19.7676
2.35 1.85 0 24.7579
2.35 1.95 0 30.2496
2.35 2.05 0 36.2361
2.35 2.15 0 42.6745
2.35 2.25 0 49.4706
2.35 2.35 0 56.4633
2.35 2.45 0 63.4115
2.35 2.55 0 69.9845
2.35 2.65 0 75.7624
2.35 2.75 0 80.2404
2.35 2.85 0 82.7597
2.35 2.95 0 81.8097
2.35 3.05 0 69.9877
2.45 0.05 0 -6.08154
2.45 0.15 0 -7.66216
2.45 0.25 0 -8.5668
2.45 0.35 0 -9.08888
2.45 0.45 0 -9.24528
2.45 0.55 0 -9.0344
2.45 0.65 0 -8.45562
2.45 0.75 0 -7.50995
2.45 0.85 0 -6.19919
2.45 0.95 0 -4.52474
2.45 1.05 0 -2.48608
2.45 1.15 0 -0.0788716
2.45 1.25 0 2.70729
2.45 1.35 0 5.89089
2.45 1.45 0 9.50002
2.45 1.55 0 13.5726
2.45 1.65 0 18.1549
2.45 1.75 0 23.2969
2.45 1.85 0 29.046
2.45 1.95 0 35.4364
2.45 2.05 0 42.4767
2.45 2.15 0 50.1342
2.45 2.25 0 58.3183
2.45 2.35 0 66.86
2.45 2.45 0 75.4908
2.45 2.55 0 83.822
2.45 2.65 0 91.3278
2.45 2.75 0 97.3328
2.45 2.85 0 100.921
2.45 2.95 0 100.107
2.45 3.05 0 85.7468
2.55 0.05 0 -4.65502
2.55 0.15 0 -6.52199
2.55 0.25 0 -7.76668
2.55 0.35 0 -8.56553
2.55 0.45 0 -8.93257
2.55 0.55 0 -8.86917
2.55 0.65 0 -8.37669
2.55 0.75 0 -7.45755
2.55 0.85 0 -6.11474
2.55 0.95 0 -4.35083
2.55 1.05 0 -2.16628
2.55 1.15 0 0.44298
2.55 1.25 0 3.48866
2.55 1.35 0 6.99323
2.55 1.45 0 10.9925
2.55 1.55 0 15.5362
2.55 1.65 0 20.6866
2.55 1.75 0 26.513
2.55 1.85 0 33.0835
2.55 1.95 0 40.4534
2.55 2.05 0 48.6517
2.55 2.15 0 57.6655
2.55 2.25 0 67.4213
2.55 2.35 0 77.7626
2.55 2.45 0 88.4189
2.55 2.55 0 98.9659
2.55 2.65 0 108.776
2.55 2.75 0 116.963
2.55 2.85 0 122.229
2.55 2.95 0 121.877
2.55 3.05 0 104.557
2.65 0.05 0 -3.63913
2.65 0.15 0 -5.83528
2.65 0.25 0 -7.43668
2.65 0.35 0 -8.5309
2.65 0.45 0 -9.13081
2.65 0.55 0 -9.23968
2.65 0.65 0 -8.85935
2.65 0.75 0 -7.99177
2.65 0.85 0 -6.63913
2.65 0.95 0 -4.80325
2.65 1.05 0 -2.4839
2.65 1.15 0 0.324083
2.65 1.25 0 3.63486
2.65 1.35 0 7.47607
2.65 1.45 0 11.8924
2.65 1.55 0 16.947
2.65 1.65 0 22.7187
2.65 1.75 0 29.2959
2.65 1.85 0 36.7666
2.65 1.95 0 45.2065
2.65 2.05 0 54.6671
2.65 2.15 0 65.1628
2.65 2.25 0 76.656
2.65 2.35 0 89.0342
2.65 2.45 0 102.072
2.65 2.55 0 115.367
2.65 2.65 0 128.242
2.65 2.75 0 139.593
2.65 2.85 0 147.592
2.65 2.95 0 148.421
2.65 3.05 0 127.67
2.75 0.05 0 -3.13718
