x y z u v w
1.65 2.15 0 1.17463 1.20744 0
1.65 2.25 0 2.09487 0.906655 0
1.65 2.35 0 3.06658 0.632508 0
1.65 2.45 0 4.06814 0.400361 0
1.65 2.55 0 5.07759 0.220476 0
1.65 2.65 0 6.07396 0.096993 0
1.65 2.75 0 7.03886 0.0273709 0
1.65 2.85 0 7.95851 0.00218929 0
1.65 2.95 0 8.82571 0.00472046 0
1.65 3.05 0 9.63725 0.00517067 0
1.75 0.05 0 -0.68513 0.151311 0
1.75 0.15 0 -1.34279 0.381212 0
1.75 0.25 0 -1.68976 0.542985 0
1.75 0.35 0 -1.90696 0.713547 0
1.75 0.45 0 -2.07465 0.889934 0
1.75 0.55 0 -2.2264 1.06819 0
1.75 0.65 0 -2.37362 1.24578 0
1.75 0.75 0 -2.51666 1.42006 0
1.75 0.85 0 -2.6498 1.58737 0
1.75 0.95 0 -2.76362 1.7426 0
1.75 1.05 0 -2.84624 1.87922 0
1.75 1.15 0 -2.88413 1.98947 0
1.75 1.25 0 -2.86296 2.06497 0
1.75 1.35 0 -2.76854 2.09761 0
1.75 1.45 0 -2.58794 2.08063 0
1.75 1.55 0 -2.31061 2.00987 0
1.75 1.65 0 -1.92957 1.88493 0
1.75 1.75 0 -1.44228 1.70995 0
1.75 1.85 0 -0.851123 1.49381 0
1.75 1.95 0 -0.163306 1.24954 0
1.75 2.05 0 0.609764 0.993062 0
1.75 2.15 0 1.45352 0.741399 0
1.75 2.25 0 2.35143 0.510788 0
1.75 2.35 0 3.28605 0.314935 0
1.75 2.45 0 4.23994 0.163644 0
1.75 2.55 0 5.19646 0.0618514 0
1.75 2.65 0 6.1406 0.00901635 0
1.75 2.75 0 7.0603 -0.00122752 0
1.75 2.85 0 7.94804 0.0185048 0
1.75 2.95 0 8.80208 0.0464587 0
1.75 3.05 0 9.62281 0.0295194 0
1.85 0.05 0 -0.754747 0.135539 0
1.85 0.15 0 -1.47071 0.337322 0
1.85 0.25 0 -1.84039 0.472506 0
1.85 0.35 0 -2.06563 0.613175 0
1.85 0.45 0 -2.23537 0.757131 0
1.85 0.55 0 -2.38623 0.900649 0
1.85 0.65 0 -2.53009 1.04099 0
1.85 0.75 0 -2.66654 1.17517 0
1.85 0.85 0 -2.78864 1.29926 0
1.85 0.95 0 -2.88565 1.40819 0
1.85 1.05 0 -2.94456 1.49588 0
1.85 1.15 0 -2.95127 1.55567 0
1.85 1.25 0 -2.89166 1.58105 0
1.85 1.35 0 -2.75275 1.56653 0
1.85 1.45 0 -2.52388 1.50869 0
1.85 1.55 0 -2.19781 1.40709 0
1.85 1.65 0 -1.77154 1.26493 0
1.85 1.75 0 -1.2467 1.08927 0
1.85 1.85 0 -0.629378 0.890587 0
1.85 1.95 0 0.0705068 0.681904 0
1.85 2.05 0 0.840308 0.477405 0
1.85 2.15 0 1.66583 0.290957 0
